Source,Target,Result,Type
517,628,531,undirected
517,631,531,undirected
517,635,531,undirected
517,638,531,undirected
517,641,531,undirected
517,649,531,undirected
517,712,426,undirected
518,4,448,undirected
518,7,448,undirected
518,10,448,undirected
518,11,73,undirected
518,13,520,undirected
518,31,448,undirected
518,62,520,undirected
518,73,443,undirected
518,81,73,undirected
518,94,73,undirected
518,97,73,undirected
518,117,520,undirected
518,122,448,undirected
518,125,520,undirected
518,138,448,undirected
518,168,448,undirected
518,186,520,undirected
518,200,448,undirected
518,207,520,undirected
518,272,520,undirected
518,275,639,undirected
518,292,647,undirected
518,296,448,undirected
518,298,448,undirected
518,300,520,undirected
518,353,448,undirected
518,357,73,undirected
518,409,443,undirected
518,424,443,undirected
518,425,73,undirected
518,448,73,undirected
518,450,647,undirected
518,464,520,undirected
518,466,520,undirected
518,468,520,undirected
518,491,520,undirected
518,538,520,undirected
518,545,73,undirected
518,552,520,undirected
518,555,73,undirected
518,561,448,undirected
518,577,520,undirected
518,581,520,undirected
518,595,520,undirected
518,603,448,undirected
518,636,520,undirected
518,712,443,undirected
519,4,73,undirected
519,7,73,undirected
519,10,73,undirected
519,11,73,undirected
519,12,473,undirected
519,13,467,undirected
519,15,473,undirected
519,31,73,undirected
519,41,15,undirected
519,43,15,undirected
519,46,529,undirected
519,47,529,undirected
519,61,529,undirected
519,62,467,undirected
519,63,467,undirected
519,65,529,undirected
519,66,15,undirected
519,78,15,undirected
519,81,73,undirected
519,91,529,undirected
519,93,15,undirected
519,94,73,undirected
519,97,73,undirected
519,100,15,undirected
519,107,15,undirected
519,110,15,undirected
519,113,529,undirected
519,117,467,undirected
519,118,15,undirected
519,120,15,undirected
519,121,529,undirected
519,122,73,undirected
519,125,467,undirected
519,127,15,undirected
519,138,15,undirected
519,147,15,undirected
519,151,15,undirected
519,156,15,undirected
519,160,15,undirected
519,161,15,undirected
519,165,15,undirected
519,166,15,undirected
519,168,73,undirected
519,172,15,undirected
519,182,15,undirected
519,185,15,undirected
519,186,467,undirected
519,188,529,undirected
519,189,529,undirected
519,195,15,undirected
519,200,73,undirected
519,201,529,undirected
519,202,529,undirected
519,207,467,undirected
519,214,15,undirected
519,224,15,undirected
519,225,15,undirected
519,226,15,undirected
519,231,15,undirected
519,234,15,undirected
519,235,15,undirected
519,236,15,undirected
519,239,15,undirected
519,248,529,undirected
519,250,15,undirected
519,255,529,undirected
519,256,15,undirected
519,262,15,undirected
519,266,15,undirected
519,267,15,undirected
519,272,467,undirected
519,275,639,undirected
519,280,15,undirected
519,282,529,undirected
519,290,15,undirected
519,293,15,undirected
519,294,15,undirected
519,296,73,undirected
519,298,73,undirected
519,299,15,undirected
519,300,467,undirected
519,352,15,undirected
519,353,73,undirected
519,354,15,undirected
519,357,73,undirected
519,362,15,undirected
519,369,15,undirected
519,376,473,undirected
519,389,473,undirected
519,399,15,undirected
519,403,529,undirected
519,425,73,undirected
519,434,15,undirected
519,448,73,undirected
519,464,467,undirected
519,465,467,undirected
519,466,467,undirected
519,468,467,undirected
519,469,15,undirected
519,481,529,undirected
519,483,529,undirected
519,487,529,undirected
519,491,467,undirected
519,502,15,undirected
519,521,467,undirected
519,522,467,undirected
519,527,529,undirected
519,528,529,undirected
519,538,467,undirected
519,545,73,undirected
519,552,467,undirected
519,553,15,undirected
519,554,15,undirected
519,555,73,undirected
519,559,15,undirected
519,561,73,undirected
519,575,529,undirected
519,577,467,undirected
519,581,467,undirected
519,586,15,undirected
519,595,467,undirected
519,597,529,undirected
519,598,529,undirected
519,603,73,undirected
519,604,529,undirected
519,621,15,undirected
519,629,529,undirected
519,635,15,undirected
519,636,467,undirected
519,641,15,undirected
519,642,529,undirected
519,649,15,undirected
520,4,443,undirected
520,7,443,undirected
520,10,443,undirected
520,11,443,undirected
520,31,443,undirected
520,73,443,undirected
520,81,443,undirected
520,94,443,undirected
520,97,443,undirected
520,122,443,undirected
520,138,443,undirected
520,168,443,undirected
520,200,443,undirected
520,296,443,undirected
520,298,443,undirected
520,353,443,undirected
520,357,443,undirected
520,409,443,undirected
520,424,443,undirected
520,425,443,undirected
520,448,443,undirected
520,545,443,undirected
520,555,443,undirected
520,561,443,undirected
520,603,443,undirected
520,712,443,undirected
521,15,467,undirected
521,40,467,undirected
521,68,467,undirected
521,101,467,undirected
521,133,467,undirected
521,142,467,undirected
521,154,467,undirected
521,157,467,undirected
521,165,465,undirected
521,168,467,undirected
521,172,467,undirected
521,176,467,undirected
521,210,467,undirected
521,214,467,undirected
521,215,467,undirected
521,242,467,undirected
521,244,467,undirected
521,272,467,undirected
521,291,467,undirected
521,357,467,undirected
521,390,467,undirected
521,407,467,undirected
521,409,467,undirected
521,417,467,undirected
521,473,467,undirected
521,519,467,undirected
521,555,467,undirected
521,644,467,undirected
521,714,467,undirected
522,15,467,undirected
522,40,467,undirected
522,68,467,undirected
522,101,467,undirected
522,133,467,undirected
522,142,467,undirected
522,154,467,undirected
522,157,467,undirected
522,165,465,undirected
522,168,467,undirected
522,172,467,undirected
522,176,467,undirected
522,210,467,undirected
522,214,467,undirected
522,215,467,undirected
522,242,467,undirected
522,244,467,undirected
522,272,467,undirected
522,291,467,undirected
522,325,672,undirected
522,357,467,undirected
522,390,467,undirected
522,407,467,undirected
522,409,467,undirected
522,417,467,undirected
522,473,467,undirected
522,519,467,undirected
522,555,467,undirected
522,644,467,undirected
522,683,672,undirected
522,714,467,undirected
523,103,22,undirected
523,180,594,undirected
524,4,448,undirected
524,7,448,undirected
524,10,448,undirected
524,11,73,undirected
524,31,448,undirected
524,45,460,undirected
524,81,73,undirected
524,94,73,undirected
524,97,73,undirected
524,122,448,undirected
524,138,448,undirected
524,168,448,undirected
524,191,460,undirected
524,200,448,undirected
524,211,460,undirected
524,275,639,undirected
524,292,647,undirected
524,296,448,undirected
524,298,448,undirected
524,353,448,undirected
524,357,73,undirected
524,425,73,undirected
524,448,73,undirected
524,450,647,undirected
524,459,460,undirected
524,461,460,undirected
524,463,460,undirected
524,537,460,undirected
524,545,73,undirected
524,555,73,undirected
524,561,448,undirected
524,603,448,undirected
524,610,460,undirected
525,45,462,undirected
525,191,462,undirected
525,211,462,undirected
525,387,149,undirected
525,425,458,undirected
525,448,458,undirected
525,459,462,undirected
525,460,462,undirected
525,461,462,undirected
525,462,458,undirected
525,463,462,undirected
525,537,462,undirected
525,610,462,undirected
526,103,22,undirected
526,180,594,undirected
527,2,627,undirected
527,8,487,undirected
527,15,529,undirected
527,24,9,undirected
527,40,529,undirected
527,45,459,undirected
527,60,617,undirected
527,62,627,undirected
527,68,529,undirected
527,75,487,undirected
527,90,627,undirected
527,100,64,undirected
527,101,529,undirected
527,107,64,undirected
527,109,627,undirected
527,110,64,undirected
527,118,64,undirected
527,120,64,undirected
527,123,487,undirected
527,128,627,undirected
527,129,627,undirected
527,133,529,undirected
527,138,64,undirected
527,142,529,undirected
527,147,64,undirected
527,151,64,undirected
527,154,529,undirected
527,155,587,undirected
527,156,64,undirected
527,157,529,undirected
527,158,487,undirected
527,160,64,undirected
527,161,64,undirected
527,166,64,undirected
527,168,529,undirected
527,172,529,undirected
527,175,483,undirected
527,176,529,undirected
527,177,193,undirected
527,180,627,undirected
527,182,64,undirected
527,185,64,undirected
527,189,483,undirected
527,191,459,undirected
527,192,627,undirected
527,195,64,undirected
527,198,483,undirected
527,208,483,undirected
527,210,529,undirected
527,211,459,undirected
527,214,529,undirected
527,215,529,undirected
527,216,627,undirected
527,224,64,undirected
527,226,64,undirected
527,229,483,undirected
527,230,617,undirected
527,231,64,undirected
527,234,627,undirected
527,235,64,undirected
527,236,64,undirected
527,238,487,undirected
527,239,627,undirected
527,242,529,undirected
527,243,627,undirected
527,244,529,undirected
527,247,404,undirected
527,249,627,undirected
527,250,64,undirected
527,251,627,undirected
527,252,627,undirected
527,253,627,undirected
527,256,64,undirected
527,260,627,undirected
527,262,64,undirected
527,264,483,undirected
527,266,627,undirected
527,267,64,undirected
527,272,529,undirected
527,273,487,undirected
527,274,487,undirected
527,275,423,undirected
527,280,627,undirected
527,283,412,undirected
527,286,423,undirected
527,290,64,undirected
527,291,529,undirected
527,293,64,undirected
527,294,64,undirected
527,297,423,undirected
527,299,627,undirected
527,352,627,undirected
527,354,64,undirected
527,355,423,undirected
527,357,529,undirected
527,362,64,undirected
527,363,627,undirected
527,394,412,undirected
527,395,627,undirected
527,396,483,undirected
527,399,64,undirected
527,405,423,undirected
527,406,412,undirected
527,409,529,undirected
527,410,412,undirected
527,411,412,undirected
527,412,423,undirected
527,413,423,undirected
527,414,412,undirected
527,416,412,undirected
527,417,529,undirected
527,418,412,undirected
527,420,412,undirected
527,421,412,undirected
527,422,412,undirected
527,428,627,undirected
527,429,627,undirected
527,430,627,undirected
527,431,627,undirected
527,432,627,undirected
527,433,627,undirected
527,434,627,undirected
527,435,627,undirected
527,436,404,undirected
527,438,423,undirected
527,439,617,undirected
527,461,459,undirected
527,463,459,undirected
527,469,64,undirected
527,473,529,undirected
527,488,487,undirected
527,489,487,undirected
527,494,627,undirected
527,503,193,undirected
527,507,617,undirected
527,510,487,undirected
527,511,487,undirected
527,512,423,undirected
527,514,423,undirected
527,519,529,undirected
527,530,627,undirected
527,537,459,undirected
527,540,483,undirected
527,542,230,undirected
527,543,230,undirected
527,544,412,undirected
527,546,404,undirected
527,547,487,undirected
527,548,9,undirected
527,553,64,undirected
527,555,529,undirected
527,557,423,undirected
527,559,64,undirected
527,567,487,undirected
527,574,627,undirected
527,579,487,undirected
527,580,412,undirected
527,582,627,undirected
527,585,412,undirected
527,586,64,undirected
527,588,487,undirected
527,589,487,undirected
527,592,627,undirected
527,600,627,undirected
527,601,483,undirected
527,608,483,undirected
527,610,459,undirected
527,612,627,undirected
527,616,483,undirected
527,620,487,undirected
527,621,627,undirected
527,622,627,undirected
527,625,627,undirected
527,626,627,undirected
527,628,627,undirected
527,631,627,undirected
527,633,483,undirected
527,635,627,undirected
527,637,487,undirected
527,638,627,undirected
527,641,627,undirected
527,643,423,undirected
527,644,529,undirected
527,648,423,undirected
527,649,627,undirected
528,2,627,undirected
528,8,487,undirected
528,15,529,undirected
528,40,529,undirected
528,60,617,undirected
528,62,627,undirected
528,68,529,undirected
528,75,487,undirected
528,90,627,undirected
528,101,529,undirected
528,109,627,undirected
528,123,487,undirected
528,128,627,undirected
528,129,627,undirected
528,133,529,undirected
528,142,529,undirected
528,154,529,undirected
528,157,529,undirected
528,158,487,undirected
528,168,529,undirected
528,172,529,undirected
528,175,483,undirected
528,176,529,undirected
528,180,627,undirected
528,189,483,undirected
528,192,627,undirected
528,198,483,undirected
528,208,483,undirected
528,210,529,undirected
528,214,529,undirected
528,215,529,undirected
528,216,627,undirected
528,229,483,undirected
528,230,617,undirected
528,234,627,undirected
528,238,487,undirected
528,239,627,undirected
528,242,529,undirected
528,243,627,undirected
528,244,529,undirected
528,247,617,undirected
528,249,627,undirected
528,251,627,undirected
528,252,627,undirected
528,253,627,undirected
528,260,627,undirected
528,264,483,undirected
528,266,627,undirected
528,272,529,undirected
528,273,487,undirected
528,274,487,undirected
528,275,423,undirected
528,280,627,undirected
528,283,423,undirected
528,286,423,undirected
528,291,529,undirected
528,297,423,undirected
528,299,627,undirected
528,352,627,undirected
528,355,423,undirected
528,357,529,undirected
528,363,627,undirected
528,394,423,undirected
528,395,627,undirected
528,396,483,undirected
528,405,423,undirected
528,406,423,undirected
528,409,529,undirected
528,410,423,undirected
528,411,423,undirected
528,412,423,undirected
528,413,423,undirected
528,414,423,undirected
528,416,423,undirected
528,417,529,undirected
528,418,423,undirected
